order_date,week_number,order_id,category,item_type,seller_name,brand,item_title,bar_code,quantity_sold,margin,price,cost
7/1/2013,27,3133549,Watches & Accessories,Watches,dod,Casio,CasioMensClassicGreyDialAnalogQuartzBlackResinBandWatchMQ388A,2724276505585,1,20,35,28
7/1/2013,27,3133695,Watches & Accessories,Watches,dod,Casio,CasioMensClassicGreyDialAnalogQuartzBlackResinBandWatchMQ388A,2724276505585,2,20,70,56
7/1/2013,27,3134955,Watches & Accessories,Watches,dod,Casio,CasioMensClassicGreyDialAnalogQuartzBlackResinBandWatchMQ388A,2724276505585,1,20,35,28
7/1/2013,27,3135088,Watches & Accessories,Watches,dod,Casio,CasioMensClassicGreyDialAnalogQuartzBlackResinBandWatchMQ388A,2724276505585,1,20,35,28
7/2/2013,27,3137631,Watches & Accessories,Watches,dod,Casio,CasioMensClassicGreyDialAnalogQuartzBlackResinBandWatchMQ388A,2724276505585,3,20,105,84
7/2/2013,27,3137875,Watches & Accessories,Watches,dod,Casio,CasioMensClassicGreyDialAnalogQuartzBlackResinBandWatchMQ388A,2724276505585,1,20,35,28
7/2/2013,27,3139447,Watches & Accessories,Watches,dod,Casio,CasioMensClassicGreyDialAnalogQuartzBlackResinBandWatchMQ388A,2724276505585,1,20,35,28
7/2/2013,27,3141101,Watches & Accessories,Watches,dod,Casio,CasioMensClassicGreyDialAnalogQuartzBlackResinBandWatchMQ388A,2724276505585,1,20,35,28
7/3/2013,27,3148034,Watches & Accessories,Watches,dod,Casio,CasioMensClassicGreyDialAnalogQuartzBlackResinBandWatchMQ388A,2724276505585,1,20,35,28
7/3/2013,27,3148045,Watches & Accessories,Watches,dod,Casio,CasioMensClassicGreyDialAnalogQuartzBlackResinBandWatchMQ388A,2724276505585,1,20,35,28
7/4/2013,27,3150631,Watches & Accessories,Watches,dod,Casio,CasioMensClassicGreyDialAnalogQuartzBlackResinBandWatchMQ388A,2724276505585,1,20,35,28
7/5/2013,27,3156179,Watches & Accessories,Watches,dod,Casio,CasioMensClassicGreyDialAnalogQuartzBlackResinBandWatchMQ388A,2724276505585,1,20,35,28
7/6/2013,27,3160277,Watches & Accessories,Watches,dod,Casio,CasioMensClassicGreyDialAnalogQuartzBlackResinBandWatchMQ388A,2724276505585,1,20,35,28
7/14/2013,29,3204837,Watches & Accessories,Watches,Nasser_Ah,Casio,CASIOMENSDAYDATEBROWNLEATHERWATCH100M,2724267192633,1,20,289,231.2
7/16/2013,29,3217066,Watches & Accessories,Watches,absholding,Casio,CasioMensDigitalA168WA1,2724267192633,1,20,57,45.6
7/16/2013,29,3216727,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724267192633,1,20,275,220
7/21/2013,30,3245304,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/21/2013,30,3247846,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/23/2013,30,3258897,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/25/2013,30,3270930,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/28/2013,31,3285993,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/29/2013,31,3295214,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,2,20,538,430.4
7/30/2013,31,3298871,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/30/2013,31,3300582,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/30/2013,31,3300928,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/30/2013,31,3302548,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/30/2013,31,3303222,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/30/2013,31,3303363,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/30/2013,31,3304474,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/30/2013,31,3305876,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/30/2013,31,3305922,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/31/2013,31,3314055,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalGShockBlackResinBandWatchDW69001VH,2724276600464,1,20,269,215.2
7/23/2013,30,3255531,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/23/2013,30,3256730,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/23/2013,30,3257379,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/23/2013,30,3257573,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/23/2013,30,3257609,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/23/2013,30,3258146,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/23/2013,30,3258686,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/23/2013,30,3259466,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/23/2013,30,3259953,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/24/2013,30,3265383,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/25/2013,30,3270558,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/25/2013,30,3271246,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/27/2013,30,3280131,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/29/2013,31,3290700,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/31/2013,31,3307082,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/31/2013,31,3307848,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/31/2013,31,3307973,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/31/2013,31,3308166,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/31/2013,31,3308403,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/31/2013,31,3308647,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/31/2013,31,3309055,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/31/2013,31,3310082,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/31/2013,31,3311970,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/31/2013,31,3312584,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/31/2013,31,3312907,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalTwinSensorMultiFunctionSportsWatchSGW300H1AVFreeQQLadiesDigitalStainlessSteelBandWatchLLA3J301Y,2724276912482,1,20,239,191.2
7/19/2013,29,3232220,Watches & Accessories,Watches,absholding,Casio,CasioMensDigitalW96H1AV,2724267192633,1,20,66,52.8
7/1/2013,27,3133353,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalWatchW800H1AVDFCNLightBlue,2724273108215,1,20,69,55.2
7/2/2013,27,3136687,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalWatchW800H1AVDFCNLightBlue,2724273108215,1,20,69,55.2
7/3/2013,27,3142503,Watches & Accessories,Watches,absholding,Casio,CasioMensDigitalWatchW800H1AVDFCNLightBlue,2724273108215,1,20,114,91.2
7/4/2013,27,3150367,Watches & Accessories,Watches,dod,Casio,CasioMensDigitalWatchW800H1AVDFCNLightBlue,2724273108215,1,20,69,55.2
7/26/2013,30,3276620,Watches & Accessories,Watches,absholding,Casio,CasioMensDiverLookMTD10701A2V,2724271117806,1,20,201,160.8
7/16/2013,29,3215421,Watches & Accessories,Watches,gpt1604,Casio,CasioMensDW90521VGShockClassicDigitalWatch,2724267192633,1,20,294,235.2
7/28/2013,31,3284412,Watches & Accessories,Watches,dod,Casio,CasioMensEdificeAnaDigiMultiFunctionStainlessSteelBandSportsWatchEFA122D1AV,2724276854164,1,20,249,199.2
7/28/2013,31,3284683,Watches & Accessories,Watches,dod,Casio,CasioMensEdificeAnaDigiMultiFunctionStainlessSteelBandSportsWatchEFA122D1AV,2724276854164,1,20,249,199.2
7/28/2013,31,3285150,Watches & Accessories,Watches,dod,Casio,CasioMensEdificeAnaDigiMultiFunctionStainlessSteelBandSportsWatchEFA122D1AV,2724276854164,1,20,249,199.2
7/28/2013,31,3285248,Watches & Accessories,Watches,dod,Casio,CasioMensEdificeAnaDigiMultiFunctionStainlessSteelBandSportsWatchEFA122D1AV,2724276854164,1,20,249,199.2
7/28/2013,31,3285442,Watches & Accessories,Watches,dod,Casio,CasioMensEdificeAnaDigiMultiFunctionStainlessSteelBandSportsWatchEFA122D1AV,2724276854164,1,20,249,199.2
7/28/2013,31,3285465,Watches & Accessories,Watches,dod,Casio,CasioMensEdificeAnaDigiMultiFunctionStainlessSteelBandSportsWatchEFA122D1AV,2724276854164,1,20,249,199.2
7/28/2013,31,3285785,Watches & Accessories,Watches,dod,Casio,CasioMensEdificeAnaDigiMultiFunctionStainlessSteelBandSportsWatchEFA122D1AV,2724276854164,1,20,249,199.2
7/28/2013,31,3285832,Watches & Accessories,Watches,dod,Casio,CasioMensEdificeAnaDigiMultiFunctionStainlessSteelBandSportsWatchEFA122D1AV,2724276854164,1,20,249,199.2
7/28/2013,31,3285882,Watches & Accessories,Watches,dod,Casio,CasioMensEdificeAnaDigiMultiFunctionStainlessSteelBandSportsWatchEFA122D1AV,2724276854164,1,20,249,199.2
7/28/2013,31,3285953,Watches & Accessories,Watches,dod,Casio,CasioMensEdificeAnaDigiMultiFunctionStainlessSteelBandSportsWatchEFA122D1AV,2724276854164,1,20,249,199.2
7/28/2013,31,3286328,Watches & Accessories,Watches,Nasser_Ah,Casio,CasioMensEdificeBROWNLeather,2724276782313,1,20,350,280
7/21/2013,30,3242272,Watches & Accessories,Watches,absholding,Casio,CasioMensEdificeCronographWatchEF530P1AVFreeQQWatchM086J002Y,2724270989442,1,20,394,315.2
7/5/2013,27,3156181,Watches & Accessories,Watches,absholding,Casio,CasioMensEdificeEF129D1A,2724269230364,1,20,177,141.6
7/7/2013,28,3168248,Watches & Accessories,Watches,shabs152,Casio,CasioMensEdificeEF130D1A5,2724269230531,1,20,226,180.8
7/14/2013,29,3203904,Watches & Accessories,Watches,absholding,Casio,CasioMensEdificeEF132PB1A2,2724267192633,1,20,249,199.2
7/3/2013,27,3145294,Watches & Accessories,Watches,dod,Casio,CasioMensEdificeEF327D1A1V,2724269377212,1,20,209,167.2
7/12/2013,28,3192766,Watches & Accessories,Watches,absholding,Casio,CasioMensEdificeEF328D7AV,2724269377373,1,20,229,183.2
7/18/2013,29,3227031,Watches & Accessories,Watches,absholding,Casio,CasioMensEdificeEF328D7AV,2724267192633,1,20,229,183.2
7/2/2013,27,3136972,Watches & Accessories,Watches,absholding,Casio,CasioMensEdificeEF540D1AV,2724269485535,1,20,293,234.4
7/3/2013,27,3143729,Watches & Accessories,Watches,absholding,Casio,CasioMensEdificeEF540D1AV,2724269485535,1,20,293,234.4
7/10/2013,28,3181525,Watches & Accessories,Watches,max-store,Casio,CasioMensEdificeEF540D1AV,2724269485535,1,20,293,234.4
7/11/2013,28,3186517,Watches & Accessories,Watches,shabs152,Casio,CasioMensEdificeEF540D1AV,2724269485535,1,20,295,236
7/13/2013,28,3198031,Watches & Accessories,Watches,shabs152,Casio,CasioMensEdificeEF540D1AV,2724269485535,1,20,295,236
7/16/2013,29,3215277,Watches & Accessories,Watches,MyDeal,Casio,CasioMensEdificeEF540D1AV,2724267192633,1,20,397,317.6
7/15/2013,29,3210806,Watches & Accessories,Watches,absholding,Casio,CasioMensEdificeEF540D7AV,2724267192633,1,20,290,232
7/18/2013,29,3229759,Watches & Accessories,Watches,shabs152,Casio,CasioMensEdificeEF545D7AV,2724267192633,1,20,331,264.8
7/26/2013,30,3272467,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,1,20,155,124
7/26/2013,30,3275166,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,1,20,155,124
7/26/2013,30,3276871,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,1,20,155,124
7/26/2013,30,3277061,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,1,20,155,124
7/27/2013,30,3279271,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,1,20,155,124
7/27/2013,30,3281963,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,1,20,155,124
7/28/2013,31,3289407,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,1,20,155,124
7/29/2013,31,3291359,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,2,20,310,248
7/30/2013,31,3299723,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,1,20,155,124
7/30/2013,31,3300285,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,1,20,155,124
7/31/2013,31,3307107,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,1,20,155,124
7/31/2013,31,3307336,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,1,20,155,124
7/31/2013,31,3307929,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,1,20,155,124
7/31/2013,31,3309160,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,1,20,155,124
7/31/2013,31,3309250,Watches & Accessories,Watches,dod,Casio,CasioMensElegantBesideTwoToneStainlessSteelBandWatchBEM100SG7AV,2724276853921,1,20,155,124
7/13/2013,28,3200272,Watches & Accessories,Watches,max-store,Casio,CasioMensElegantSteelDressWatchMTP1303D7BVDF,2724275926923,1,20,93,74.4
7/3/2013,27,3146936,Watches & Accessories,Watches,G.Factory,Casio,CasioMensEQS500DB1A1EdificeStainlessSteelMultiFunctionChronographWatch,2724271314328,1,20,547,437.6
7/1/2013,27,3133998,Watches & Accessories,Watches,absholding,Casio,CasioMensG79001GShockRescueDigitalSportWatch,2724271319026,1,20,299,239.2
7/7/2013,28,3163971,Watches & Accessories,Watches,dod,Casio,CasioMensGShockAnaDigiBlackResinBandWatchG301B1A,2724276492007,1,20,339,271.2
7/7/2013,28,3164075,Watches & Accessories,Watches,dod,Casio,CasioMensGShockAnaDigiBlackResinBandWatchG301B1A,2724276492007,1,20,339,271.2
7/7/2013,28,3164246,Watches & Accessories,Watches,dod,Casio,CasioMensGShockAnaDigiBlackResinBandWatchG301B1A,2724276492007,1,20,339,271.2
7/7/2013,28,3165224,Watches & Accessories,Watches,dod,Casio,CasioMensGShockAnaDigiBlackResinBandWatchG301B1A,2724276492007,1,20,339,271.2
7/7/2013,28,3165341,Watches & Accessories,Watches,dod,Casio,CasioMensGShockAnaDigiBlackResinBandWatchG301B1A,2724276492007,1,20,339,271.2
7/7/2013,28,3165597,Watches & Accessories,Watches,dod,Casio,CasioMensGShockAnaDigiBlackResinBandWatchG301B1A,2724276492007,1,20,339,271.2
7/7/2013,28,3166706,Watches & Accessories,Watches,dod,Casio,CasioMensGShockAnaDigiBlackResinBandWatchG301B1A,2724276492007,1,20,339,271.2
7/7/2013,28,3166757,Watches & Accessories,Watches,dod,Casio,CasioMensGShockAnaDigiBlackResinBandWatchG301B1A,2724276492007,1,20,339,271.2
7/7/2013,28,3166934,Watches & Accessories,Watches,dod,Casio,CasioMensGShockAnaDigiBlackResinBandWatchG301B1A,2724276492007,1,20,339,271.2
7/7/2013,28,3167837,Watches & Accessories,Watches,dod,Casio,CasioMensGShockAnaDigiBlackResinBandWatchG301B1A,2724276492007,1,20,339,271.2
7/29/2013,31,3295050,Watches & Accessories,Watches,dod,Casio,CasioMensGShockAnaDigiBlackResinBandWatchG301B1A,2724276492007,1,20,299,239.2
7/29/2013,31,3290746,Watches & Accessories,Watches,dod,Casio,CasioMensGShockBlackResinBandSportsWatchGA110C1A,2724276376567,1,20,349,279.2
7/29/2013,31,3291803,Watches & Accessories,Watches,dod,Casio,CasioMensGShockBlackResinBandSportsWatchGA110C1A,2724276376567,1,20,349,279.2
7/29/2013,31,3293607,Watches & Accessories,Watches,dod,Casio,CasioMensGShockBlackResinBandSportsWatchGA110C1A,2724276376567,1,20,349,279.2
7/29/2013,31,3296291,Watches & Accessories,Watches,dod,Casio,CasioMensGShockBlackResinBandSportsWatchGA110C1A,2724276376567,1,20,349,279.2
7/30/2013,31,3298495,Watches & Accessories,Watches,dod,Casio,CasioMensGShockBlackResinBandSportsWatchGA110C1A,2724276376567,1,20,349,279.2
7/5/2013,27,3154742,Watches & Accessories,Watches,absholding,Casio,CasioMensGShockBlueDialResinBandSportsWatchGA110HC1A,2724276146276,1,20,417,333.6
7/6/2013,27,3162389,Watches & Accessories,Watches,G.Factory,Casio,CasioMensGShockBlueDialResinBandSportsWatchGA110HC1A,2724276146276,1,20,415,332
7/9/2013,28,3175681,Watches & Accessories,Watches,TheWatchStore,Casio,CasioMensGShockBlueDialResinBandSportsWatchGA110HC1A,2724276146276,1,20,449,359.2
7/9/2013,28,3179222,Watches & Accessories,Watches,TheWatchStore,Casio,CasioMensGShockBlueDialResinBandSportsWatchGA110HC1A,2724276146276,1,20,449,359.2
7/14/2013,29,3206131,Watches & Accessories,Watches,TheWatchStore,Casio,CasioMensGShockBlueDialResinBandSportsWatchGA110HC1A,2724267192633,1,20,449,359.2
7/20/2013,29,3239080,Watches & Accessories,Watches,G.Factory,Casio,CasioMensGShockBlueDialResinBandSportsWatchGA110HC1A,2724267192633,1,20,396,316.8
7/22/2013,30,3251806,Watches & Accessories,Watches,G.Factory,Casio,CasioMensGShockBlueDialResinBandSportsWatchGA110HC1A,2724276146276,1,20,396,316.8
7/24/2013,30,3261718,Watches & Accessories,Watches,G.Factory,Casio,CasioMensGShockBlueDialResinBandSportsWatchGA110HC1A,2724276146276,1,20,396,316.8
7/27/2013,30,3281665,Watches & Accessories,Watches,G.Factory,Casio,CasioMensGShockBlueDialResinBandSportsWatchGA110HC1A,2724276146276,1,20,396,316.8
7/31/2013,31,3310409,Watches & Accessories,Watches,dod,Casio,CasioMensGShockBlueDialResinBandSportsWatchGA110HC1A,2724276146276,1,20,429,343.2
7/15/2013,29,3210467,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,1,20,269,215.2
7/15/2013,29,3210527,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,1,20,269,215.2
7/15/2013,29,3210756,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,1,20,269,215.2
7/15/2013,29,3211237,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,2,20,538,430.4
7/15/2013,29,3211302,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,1,20,269,215.2
7/15/2013,29,3211371,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,1,20,269,215.2
7/15/2013,29,3211514,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,1,20,269,215.2
7/15/2013,29,3212163,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,1,20,269,215.2
7/15/2013,29,3212381,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,1,20,269,215.2
7/15/2013,29,3212666,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,1,20,269,215.2
7/15/2013,29,3212987,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,1,20,269,215.2
7/16/2013,29,3219206,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,1,20,289,231.2
7/17/2013,29,3220855,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,1,20,289,231.2
7/17/2013,29,3222844,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,1,20,289,231.2
7/18/2013,29,3228660,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724267192633,1,20,289,231.2
7/24/2013,30,3260743,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724276600334,1,20,289,231.2
7/24/2013,30,3261016,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724276600334,1,20,289,231.2
7/25/2013,30,3269482,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724276600334,1,20,289,231.2
7/27/2013,30,3280184,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724276600334,1,20,289,231.2
7/28/2013,31,3284558,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724276600334,1,20,289,231.2
7/30/2013,31,3301009,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724276600334,1,20,289,231.2
7/31/2013,31,3311486,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalBlackResinBandWatchDW6900G1VH,2724276600334,1,20,289,231.2
7/28/2013,31,3287481,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalToughSolarBlackResinBandSportsWatchGR89001DR,2724276859855,1,20,415,332
7/31/2013,31,3311574,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalToughSolarBlackResinBandSportsWatchGR89001DR,2724276859855,1,20,415,332
7/31/2013,31,3312258,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalToughSolarBlackResinBandSportsWatchGR89001DR,2724276859855,1,20,415,332
7/31/2013,31,3313759,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalToughSolarBlackResinBandSportsWatchGR89001DR,2724276859855,1,20,415,332
7/31/2013,31,3314009,Watches & Accessories,Watches,dod,Casio,CasioMensGShockDigitalToughSolarBlackResinBandSportsWatchGR89001DR,2724276859855,1,20,415,332
